Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J0658.7+2318,192.67618,11.909176,1171.045,-22.35341011,2.4318368,0.13526413,-0.04411808,0.574338,-0.16682647,-0.6491762,0.001203724,0.14506108,-0.80326504,-0.5810128,-0.6848837,-0.10728331,2.694638986,PowerLaw,0.063742764,0.6666667,3FGL J0658.8+2318,,,,0,0,0,0.99991182,8.82E-05,0.960423002,0.039576998,0.999603597,3.96E-04,0.99916036,8.40E-04,0,0,0,0
4FGL J0700.2-5118,261.42136,-19.538681,2064.8022,-22.51751642,2.1569202,0.31816033,0.22559895,1.6164565,0.99043417,-0.6445757,0.002776405,0.47436288,-0.3532572,-0.44671714,-0.95393884,0.34332186,0.209011416,PowerLaw,0.19660589,0.6666667,,,,,0,0,0,0.996234633,0.003765367,0.910337564,0.089662436,0.845926316,0.154073684,0.960509509,0.039490491,0,0.02,0,0
4FGL J0700.4-4308,253.38666,-16.640936,973.28815,-22.54104614,2.4698694,0.18932524,0.05260295,0.49348786,0.994651,-0.571512,0.002354657,0.16733037,-0.94865185,0.10578978,-0.8983747,-0.7899639,2.035398299,PowerLaw,0.1172471,0.6666667,,,,,0,0,4,0.998104485,0.001895515,0.962935277,0.037064723,0.996513605,0.003486395,0.986290433,0.013709567,0,0,0,0
4FGL J0700.6+3558,180.7958,17.265383,1196.4698,-21.61486421,2.2986972,0.25237638,0.4430298,3.431154,0.56779677,-0.33117536,0.004914845,0.539991,-0.38548723,-0.7029719,-0.8877485,-0.9915343,1.173269426,LogParabola,0.17772041,0.6666667,3FGL J0700.6+3557,,,,0,0,0,0.695395869,0.304604131,0.71768825,0.28231175,0.667719618,0.332280382,0.32420856,0.67579144,0,0.242,0,1
4FGL J0701.5-2842,239.86798,-10.639282,2127.3623,-22.46892589,2.237397,0.15567872,-0.05895741,0.56805146,-0.6559146,0.99920255,1.50E-04,0.14822438,-0.88224083,-0.48916143,-0.21547744,-0.5512535,2.404158425,PowerLaw,0.06945371,0.6666667,,,,,0,0,4,0.999823901,1.76E-04,0.959078147,0.040921853,0.999744753,2.55E-04,0.996075351,0.003924649,0,0,0,0
4FGL J0704.3-4829,258.85324,-17.953684,3284.708,-22.01506951,2.0934184,0.19795246,0.13731173,1.6422153,-0.97504145,0.8959191,0.001698578,0.3953994,-0.5877058,-0.28186825,-0.7745595,-0.5309942,2.571777992,PowerLaw,0.1062661,0.6666667,3FGL J0704.3-4828,,,,0,0,16,0.999628956,3.71E-04,0.958716238,0.041283762,0.998673095,0.001326905,0.994709069,0.005290931,0,0,0,0
4FGL J0705.8-0004,214.63525,3.169934,1354.3405,-21.56916541,2.4350603,0.2681193,0.427585,3.0763013,-0.6721506,-0.004130588,0.006473301,0.5967055,-0.5872916,-0.74183846,-0.9762445,-0.9330908,1.393320255,LogParabola,0.22178996,0.6666667,3FGL J0705.7-0006,,,,0,0,0,0.948707122,0.051292878,0.906529628,0.093470372,0.885483645,0.114516355,0.520074601,0.479925399,0,0.013,0,0.355
4FGL J0708.6+1747,198.78328,11.710553,3088.5664,-22.40041305,2.064951,0.23008254,0.052730463,0.49683028,0.16130239,0.9994199,0.001210111,0.36630118,-0.70065475,-0.5455103,-0.50010014,-0.5064601,1.711107304,PowerLaw,0.107222974,0.6666667,3FGL J0708.7+1747,,,,0,0,0,0.999828136,1.72E-04,0.958464377,0.041535623,0.99537281,0.00462719,0.996698698,0.003301302,0,0,0,0
4FGL J0709.1-1034,224.34828,-0.9154729,1029.4009,-20.73493844,2.5366936,0.17295954,0.32782003,4.3119555,-0.23245971,-0.4964399,0.012398675,0.75982857,-0.7905799,-0.78495926,-0.84976536,-0.9999715,1.827589778,LogParabola,0.11012052,0.6666667,,,,,0,0,0,0.673462337,0.326537663,0.842676553,0.157323447,0.809978396,0.190021604,0.369634041,0.630365959,0,0.055,0,0.982
4FGL J0709.7-3009,241.97298,-9.645979,3772.7314,-22.27787471,1.9954093,0.16195838,0.032281943,0.47147113,0.9910213,-0.9671859,5.47E-04,0.21982841,0.63375586,-0.77591753,-0.27227283,-0.40882826,2.304769005,PowerLaw,0.07201365,0.6666667,,3FHL J0709.7-3008,unk,1RXS J070947.9-300901,0,0.9446162,0,0.999916305,8.37E-05,0.958487525,0.041512475,0.999443488,5.57E-04,0.998001158,0.001998842,0,0,0,0
4FGL J0712.0-6431,275.3795,-22.16661,1535.0332,-21.66613313,2.2688985,0.30483043,0.78931755,4.4773707,-0.9999634,0.9994874,0.012205254,0.3023551,-0.24894597,-0.682572,-0.9999995,0.7403357,1.41987074,LogParabola,0.30219916,0.6666667,3FGL J0712.2-6436,,,,0,0,0,0.788352224,0.211647776,0.740521091,0.259478909,0.848575253,0.151424747,0.330665505,0.669334495,0,0.214,0,0.998
4FGL J0713.5-2555,238.51823,-7.031333,1787.7308,-22.01096745,2.3294675,0.15419564,-1.48E-04,0.01878784,0.9961947,-0.4223598,0.001359959,0.1482745,-0.7092372,-0.793188,-0.37082368,-0.49211603,2.071785898,PowerLaw,0.067263365,0.6666667,,,,,0,0,0,0.999797634,2.02E-04,0.959132407,0.040867593,0.998555859,0.001444141,0.995979359,0.004020641,0,0,0,0
4FGL J0718.8-5004,261.3225,-16.35298,1355.3033,-21.94404238,2.3386781,0.18657403,0.28701982,2.7684922,0.9213524,-0.49436525,0.003406214,0.37921262,-0.64137065,-0.58458966,-0.7915507,-1,1.618390391,PowerLaw,0.1404922,0.6666667,3FGL J0718.9-5004,,,,0,0,0,0.998129385,0.001870615,0.934790446,0.065209554,0.930918085,0.069081915,0.912318842,0.087681158,0,0.005,0,0
4FGL J0722.4-2650,240.25613,-5.6680064,984.43384,-21.35860676,2.50052,0.094287,-0.006428232,0.12940083,-0.40787768,-0.7070903,0.003658385,0.39494672,-0.63975954,-0.6542918,-0.9999807,-0.86778677,1.673472528,PowerLaw,0.052709017,0.6666667,3FGL J0722.2-2648,,,,0,0,1,0.998990297,0.001009703,0.960974836,0.039025164,0.996350212,0.003649788,0.934867205,0.065132795,0,0,0,0
4FGL J0722.7-2309,237.01022,-3.8848023,664.6228,-21.48521015,2.6849825,0.23599723,0.34111175,3.5463016,0.7315285,-0.68359476,0.009195216,0.4728769,-0.7283295,-0.9195558,-1,0.9999728,1.223772725,LogParabola,0.14206544,0.6666667,,,,,0,0,5,0.920781505,0.079218495,0.786149517,0.213850483,0.670033117,0.329966883,0.59038129,0.40961871,0,0.108,0,0.079
4FGL J0723.1-3048,243.86371,-7.36004,1453.7407,-22.07132991,2.3437095,0.13861172,-0.03907576,0.650875,0.39431742,-0.3988896,4.53E-04,0.18007632,-0.6859,-0.7698378,-0.6836403,0.2569619,1.290455354,PowerLaw,0.0552527,0.6666667,,,,,0,0,0,0.999831139,1.69E-04,0.95889944,0.04110056,0.993081358,0.006918642,0.995281761,0.004718239,0,0,0,0
4FGL J0725.6-5008,261.8359,-15.375998,5328.1514,-22.74036453,1.8818238,0.53120077,0.9984459,2.643103,-0.999877,0.99835783,0.001827706,0.054467868,-0.80766946,-0.32715142,-0.04441323,-1,1.570160214,PowerLaw,0.047845326,0.6666667,3FGL J0725.4-5007,3FHL J0725.6-5008,,,0,0,0,0.99765149,0.00234851,0.945859256,0.054140744,0.991862324,0.008137676,0.981973738,0.018026262,0,0.006,0,0
4FGL J0725.7-0549,222.05637,4.934131,4439.9688,-21.5384831,1.8837858,0.15887792,0.15368864,2.124432,-0.9750251,0.4858244,8.13E-04,0.25971973,0.9963386,-0.46584114,-0.3967093,-0.6252081,1.656471411,PowerLaw,0.08623616,0.6666667,3FGL J0725.7-0550,3FHL J0725.7-0548,,,0,0,0,0.997165985,0.002834015,0.95523764,0.04476236,0.996965925,0.003034075,0.971797632,0.028202368,0,0,0,0
4FGL J0731.0+6607,149.94328,28.619455,1742.9485,-22.53925467,2.2819107,0.28640354,0.26019576,1.6569569,0.65337473,-0.52009135,0.003394603,0.50568086,-0.4718217,-0.4466336,-0.99989593,0.9978374,1.269755908,PowerLaw,0.1991535,0.6666667,,,,,0,0,0,0.971267956,0.028732044,0.951343352,0.048656648,0.952776866,0.047223134,0.954268278,0.045731722,0,0,0,0
4FGL J0731.5-1910c,234.48068,-0.18879208,719.3298,-21.34162299,2.6327264,0.32073367,0.4104733,2.7926393,0.2637074,-0.6282947,0.012087246,0.53698283,-0.8263597,-0.8363944,-0.5309148,-0.47277495,2.217135066,PowerLaw,0.20133628,0.6666667,3FGL J0731.7-1914c,,,,0,0,35,0.979430241,0.020569759,0.963223499,0.036776501,0.982111689,0.017888311,0.844242836,0.155757164,0,0,0,0
4FGL J0734.3-4448,257.54132,-11.757423,3983.7449,-22.51979419,2.087698,0.16704263,-0.026950661,0.42152694,-0.79340804,-0.38771954,3.83E-04,0.22219238,-0.9009356,-0.19121377,-0.48213613,-0.28294876,2.011831801,PowerLaw,0.05847388,0.6666667,,,,,0,0,0,0.999877211,1.23E-04,0.958722239,0.041277761,0.999657951,3.42E-04,0.998081117,0.001918883,0,0,0,0
4FGL J0736.9-3231,246.78596,-5.5748053,1100.5126,-20.8298369,2.5020223,0.11792238,0.2783357,3.8951104,0.76609635,-0.34152016,0.009701081,0.62222725,-0.7057793,-0.8095571,-0.9999998,0.99999833,2.505646599,LogParabola,0.09922229,0.6666667,3FGL J0737.2-3233,,,,0,0,0,0.994188166,0.005811834,0.920357456,0.079642544,0.921161708,0.078838292,0.459786147,0.540213853,0,0.007,0,0.739
4FGL J0738.6+1311,206.21571,16.329153,846.7243,-22.39461146,2.526779,0.1287626,-0.052982755,0.7832967,-0.45077625,-0.74227536,5.07E-04,0.16205028,-0.7047129,-0.83983725,-0.09213427,-0.77997077,2.349970917,PowerLaw,0.053869184,0.6666667,3FGL J0739.8+1312,,,,0,0,0,0.999916832,8.32E-05,0.962782854,0.037217146,0.999740849,2.59E-04,0.998297644,0.001702356,0,0,0,0
4FGL J0741.0-5226,265.0527,-14.173656,12386.971,-22.95593768,1.7048732,0.17468643,-0.067952916,0.90773237,-0.14730456,-0.99824333,2.34E-04,0.30084744,0.87860274,-0.49162447,-0.6004662,0.033146523,2.838480336,PowerLaw,0.057456806,0.6666667,3FGL J0740.6-5230,,,,0,0,0,0.999959176,4.08E-05,0.954822123,0.045177877,0.999470321,5.30E-04,0.999356517,6.43E-04,0,0.001,0,0
4FGL J0744.0-2525,241.35329,-0.7392291,1016.5826,-19.68413279,2.3533332,0.06434717,0.30250695,7.98054,-0.26899678,-0.3357163,0.001593357,0.16535628,-0.5566314,-0.6641691,-1,-0.5672836,2.263919196,LogParabola,0.055398665,0.6666667,3FGL J0744.1-2523,,,,0,0,0,0.001227855,0.998772145,0.568187256,0.431812744,0.272070933,0.727929067,0.016223918,0.983776082,1,0.514,1,1
4FGL J0744.4-1403,231.51855,5.0073667,615.7496,-22.36713841,2.7034469,0.32068494,0.40239805,2.0594666,0.9890503,-0.78899074,0.01755989,0.8366983,-0.7590357,-0.9215967,-0.50382113,-0.99986994,0.752636847,PowerLaw,0.3008608,0.6666667,,,,,0,0,0,0.999909371,9.06E-05,0.909264489,0.090735511,0.830265447,0.169734553,0.939329957,0.060670043,0,0.013,0,0
4FGL J0746.5-4113,255.38487,-8.106514,2892.5015,-22.15919156,2.2225287,0.22821324,0.12492194,1.1264026,0.96776444,-0.7191078,0.002123508,0.44289136,-0.19832847,-0.5821463,-0.6089983,-0.64329743,2.261103097,PowerLaw,0.13145502,0.6666667,,,,,0,0,0,0.999637538,3.62E-04,0.958183175,0.041816825,0.996749774,0.003250226,0.990826092,0.009173908,0,0,0,0
4FGL J0747.2-0736,226.19887,8.759922,4037.1838,-22.25716724,2.0435874,0.24936746,0.033225548,0.35106146,0.9949624,-0.6952613,0.001163262,0.43727165,-0.67740166,-0.2952423,-0.6942687,-0.002231923,1.752368657,PowerLaw,0.104876846,0.6666667,3FGL J0747.4-0734,,,,0,0,16,0.999792091,2.08E-04,0.958232736,0.041767264,0.994937817,0.005062183,0.997757971,0.002242029,0,0,0,0
4FGL J0749.8-4420,258.43652,-9.101469,1671.5038,-22.26472681,2.3736777,0.28900278,0.47829887,2.6495528,-0.9073158,-0.14569145,0.003345657,0.4155631,-0.30195898,-0.77595896,-0.80142325,-0.999646,0.299316459,PowerLaw,0.32352647,0.6666667,,,,,0,0,0,0.998770928,0.001229072,0.870069449,0.129930551,0.864733803,0.135266197,0.898817362,0.101182638,0,0.044,0,0
4FGL J0752.0-2931,245.78331,-1.2766964,1006.7459,-21.01479942,2.545874,0.23777938,0.47221786,4.0449176,-1,0.9999997,0.005250064,0.4663092,-0.6452373,-0.8039621,-1,-0.897661,1.643877246,LogParabola,0.2011177,0.6666667,,,,,0,0,0,0.948942616,0.051057384,0.783846153,0.216153847,0.751447564,0.248552436,0.336802172,0.663197828,0,0.115,0.005,0.995
4FGL J0754.9-3953,255.02257,-6.0622997,2590.8577,-21.23470274,2.1590664,0.25377724,0.99995387,5.9597344,-0.99156475,-0.55407405,9.14E-04,0.102355555,0.9992491,-0.47448772,-1,0.9999973,1.823536315,LogParabola,,0.6666667,,,,,0,0,2048,0.326945604,0.673054396,0.748158462,0.251841538,0.883206311,0.116793689,0.220391861,0.779608139,0.875,0.217,0,1
4FGL J0755.9-0515,225.1809,11.78536,452.16727,-22.47007117,2.8630686,0.12760217,-0.009558711,0.1111852,-0.41255257,-0.8914886,0.002002691,0.17319636,-0.7660538,-0.6393576,-0.99849993,-0.90419996,0.486313786,PowerLaw,0.07137024,0.6666667,,,,,0,0,16,0.999044877,9.55E-04,0.970619503,0.029380497,0.97198865,0.02801135,0.98490258,0.01509742,0,0,0,0
4FGL J0758.8-1450,233.95619,7.613154,1055.3004,-20.45177758,2.2145226,0.10388561,0.36830276,7.2850223,0.99900967,-0.20551541,0.001921619,0.19562623,-0.44799072,-0.67663515,-0.9705283,-0.9503464,1.770352205,LogParabola,0.072593585,0.6666667,3FGL J0758.6-1451,,,,0,0,0,6.64E-04,0.99933636,0.553284698,0.446715302,0.107561607,0.892438393,0.009861513,0.990138487,1,0.529,1,1
4FGL J0800.1-5531,269.20282,-13.1252575,1348.8007,-22.37338662,2.5432508,0.17456,0.00261994,0.05063517,0.8914886,-0.28451934,0.001812502,0.16509563,-0.86869276,-0.7539132,-0.05344972,-0.9999995,1.89153225,PowerLaw,0.07895927,0.6666667,,,,,0,0,20,0.999761058,2.39E-04,0.959534118,0.040465882,0.99886398,0.00113602,0.981193155,0.018806845,0,0,0,0
4FGL J0800.7-1059,230.85431,9.989528,1040.4349,-22.10170877,2.4507325,0.21535295,0.34240383,2.816753,-0.9999566,0.99952036,0.004993493,0.4482256,-0.7270995,-0.67196727,-0.9999957,0.30928743,1.632202152,PowerLaw,0.16746208,0.6666667,,,,,0,0,0,0.997838047,0.002161953,0.933527422,0.066472578,0.956689008,0.043310992,0.867567064,0.132432936,0,0.005,0,0
4FGL J0800.9+0733,214.02026,18.860508,3413.8574,-22.49006814,1.8887815,0.3445463,0.45430365,2.8826876,-0.7198291,0.9841948,0.004606432,0.91056216,0.610581,-0.261246,-0.657118,-0.9998265,1.313555551,PowerLaw,0.27764404,0.6666667,,,,,0,0,0,0.999726765,2.73E-04,0.933922993,0.066077007,0.973189121,0.026810879,0.984508126,0.015491874,0,0.011,0,0
4FGL J0802.1-5612,269.94894,-13.209603,1081.8378,-20.56249398,2.3764195,0.14007303,0.6881296,8.175557,-0.7332278,-0.001734158,0.003674681,0.3277996,-0.36123663,-0.8281566,-0.999767,-0.45526356,1.463203342,LogParabola,0.14879215,0.6666667,3FGL J0802.3-5610,,,,0,0,0,0.029781531,0.970218469,0.566960499,0.433039501,0.113786318,0.886213682,0.049743417,0.950256583,1,0.523,1,1
4FGL J0809.5-4714,262.72278,-7.6400313,1508.5957,-21.87249255,2.38827,0.21926966,0.13068742,1.3123947,-0.36397618,-0.53365684,0.002040591,0.29682782,-0.7158996,-0.71665174,-0.5310323,-0.9999602,1.677619412,PowerLaw,0.12180061,0.6666667,,,unk,Gamma02 Velorum,0,0.8383361,0,0.999700458,3.00E-04,0.959160514,0.040839486,0.996495313,0.003504687,0.971130937,0.028869063,0,0,0,0
4FGL J0813.1-5049,266.10226,-9.048006,903.75946,-21.79884174,2.575967,0.1577624,0.08789484,1.1701117,0.44161165,-0.7106392,0.002614777,0.29719177,-0.69759536,-0.88090706,-0.37714362,-0.9999895,2.229442873,PowerLaw,0.08547134,0.6666667,,,,,0,0,1,0.999923334,7.67E-05,0.964599066,0.035400934,0.997879822,0.002120178,0.985343993,0.014656007,0,0,0,0
4FGL J0817.7-5258c,268.33167,-9.613656,679.0886,-22.12573133,2.777866,0.40141124,0.5607713,3.8503375,0.07249768,-0.4655617,0.021473015,1.0845953,-0.8825316,-0.789791,-0.99852353,-0.720981,2.365679663,LogParabola,0.34276903,0.6666667,,,,,0,0,33,0.997679824,0.002320176,0.945111699,0.054888301,0.919899941,0.080100059,0.717655099,0.282344901,0,0.006,0,0
4FGL J0821.5-1436,236.69914,12.420677,1263.3999,-22.05520906,2.3223631,0.3525867,0.97447264,3.788386,0.9999281,0.51646197,0.003700909,0.006813659,-0.40994945,-0.9847537,0.64677334,-0.99943554,1.492234864,LogParabola,0.20247617,0.6666667,,,,,0,0,0,0.998322483,0.001677517,0.78650223,0.21349777,0.948096324,0.051903676,0.806790003,0.193209997,0,0.137,0,0
4FGL J0822.1-4253e,260.30905,-3.3742685,1894.2987,-18.53465432,2.041768,0.033792682,0.10194356,5.8746843,-0.36550823,-0.313167,2.23E-04,0.048652463,-0.47648987,-0.42766535,-0.6523173,-0.5755602,1.892982887,LogParabola,0.017142283,0.6666667,3FGL J0822.6-4250e,3FHL J0822.1-4253e,SNR,Puppis A,,,0,0.987019038,0.012980962,0.767813456,0.232186544,0.768440203,0.231559797,0.919003638,0.080996362,0,0.174,0,0
4FGL J0824.1-6004,274.89673,-12.734328,7503.764,-23.05381313,1.7383022,0.5019024,0.99995506,2.4127953,-0.9984078,0.8693485,6.60E-04,0.39676043,0.96169776,0.82478285,-0.6605544,-0.6551978,2.33553509,PowerLaw,0.016560936,0.6666667,,,,,0,0,0,0.998769333,0.001230667,0.95094962,0.04905038,0.998140484,0.001859516,0.989581778,0.010418222,0,0.004,0,0
4FGL J0826.0-0157,226.04726,19.963022,1124.2415,-22.23124946,2.3935938,0.15544304,0.031261306,0.385712,0.9947055,-0.59210473,0.002546564,0.30522582,-0.5798616,-0.6707211,-0.627353,-0.9809113,2.571860103,PowerLaw,0.080892675,0.6666667,3FGL J0825.4-0213,,,,0,0,0,0.999752664,2.47E-04,0.960985957,0.039014043,0.998607622,0.001392378,0.995863677,0.004136323,0,0,0,0
4FGL J0826.1-5053,267.3068,-7.38569,1543.4781,-21.1274211,2.4120443,0.40178245,0.39451012,2.7315896,-0.47521368,-0.80149984,0.003576766,0.51707685,-0.44093665,-0.58772606,-0.99997264,-0.9114617,2.236724083,PowerLaw,0.27493295,0.6666667,3FGL J0826.3-5056,,,,0,0,0,0.771783785,0.228216215,0.95777958,0.04222042,0.986379154,0.013620846,0.646233866,0.353766134,0,0,0,0.009
4FGL J0827.0-4111c,259.43716,-1.6513584,7536.467,-21.87069499,2.1202621,0.1778922,-0.051447526,0.50795615,0.9894398,-0.81067204,0.001765534,0.30765086,-0.6568056,-0.5946789,-0.15453306,-0.5140964,1.931994281,PowerLaw,0.0706251,0.6666667,,,,,0,0,32,0.999683669,3.16E-04,0.95637036,0.04362964,0.995379883,0.004620117,0.98632754,0.01367246,0,0,0,0
4FGL J0833.1-4511e,263.3321,-3.10605,6632.442,-18.16079557,2.2073536,0.04536196,0.027837083,1.0781418,0.49180454,0.7613189,9.18E-05,0.055280432,-0.3767195,-0.5584806,-0.7297409,-0.59504575,2.481885061,PowerLaw,0.024177087,0.6666667,3FGL J0833.1-4511e,,PWN,Vela X,,,0,0.820484362,0.179515638,0.953983921,0.046016079,0.934250566,0.065749434,0.943604053,0.056395947,0,0,0,0
4FGL J0833.3-4342c,262.1653,-2.1988096,2185.3613,-20.6706954,2.6070151,0.1380173,0.003405393,0.04316238,0.9951701,-0.77649695,0.001267591,0.15322264,-0.87160605,-0.55772644,-0.7666474,-0.7882545,2.452352357,PowerLaw,0.053684145,0.6666667,,,,,0,0,32,0.997108642,0.002891358,0.958787545,0.041212455,0.995869802,0.004130198,0.947934471,0.052065529,0,0,0,0
4FGL J0834.9-4612,264.33987,-3.4605145,3299.4973,-20.8406593,2.5926268,0.40836298,0.61793983,1.5194284,0.9679032,-0.9049785,0.00930658,1.861151,-0.7053191,-0.4485696,-0.94632864,-0.38094434,1.802274833,PowerLaw,0.83540124,0.6666667,,,,,0,0,6,0.913777163,0.086222837,0.951195331,0.048804669,0.88885593,0.11114407,0.659228546,0.340771454,0,0.002,0,0.006
4FGL J0836.0-5458,271.53683,-8.517889,1518.5724,-22.15095531,2.4892519,0.23886952,0.10145047,1.0002546,0.66398543,-0.5502542,0.00299218,0.31102005,-0.8221556,-0.5557949,-0.7324397,-0.77631843,2.260890145,PowerLaw,0.11944217,0.6666667,,,,,0,0,0,0.999760613,2.39E-04,0.959353908,0.040646092,0.996400927,0.003599073,0.979659487,0.020340513,0,0,0,0
4FGL J0836.6-6036,276.2241,-11.749917,1953.6222,-22.25315838,2.3713188,0.52447927,0.9994896,2.6438508,0.9972843,-0.73974895,0.005426126,0.11288674,-0.5655716,-0.51850796,-0.9038409,-0.99932116,1.64905896,PowerLaw,0.04620384,0.6666667,,,,,0,0,0,0.999071774,9.28E-04,0.913856047,0.086143953,0.890136588,0.109863412,0.911347415,0.088652585,0,0.016,0,0
4FGL J0836.8-4638,264.8831,-3.4663215,3890.782,-21.56405301,2.305078,0.2506818,0.06149064,0.4634382,0.91375303,-0.9578715,0.001404091,0.4026354,-0.6218647,-0.73137516,-0.42616656,-0.99981,1.045797111,PowerLaw,0.13655403,0.6666667,,,,,0,0,0,0.995869591,0.004130409,0.956287866,0.043712134,0.978847775,0.021152225,0.963740774,0.036259226,0,0,0,0
4FGL J0838.7-2827,250.57239,7.809594,1304.6708,-20.39678371,2.122518,0.0807656,0.28074825,6.4832973,0.81092,-0.10819604,0.00176308,0.206467,-0.48365363,-0.47838613,-0.9331557,-0.9914816,1.764356305,LogParabola,0.06225511,0.6666667,3FGL J0838.8-2829,,unk,1RXS J083842.1-282723,0,0.9642502,0,0.0017539,0.9982461,0.56800118,0.43199882,0.272424084,0.727575916,0.034938293,0.965061707,1,0.509,1,1
4FGL J0838.8-4552,264.47888,-2.707918,4062.6782,-20.81640571,2.5490026,0.41685724,0.4134517,1.7177415,-0.9968776,0.9997821,0.009516422,2.1575623,-0.8696516,-0.6549407,-0.7738347,-0.99992216,1.939854685,PowerLaw,0.6783766,0.6666667,,,,,0,0,2,0.955690607,0.044309393,0.953933248,0.046066752,0.925500499,0.074499501,0.612613531,0.387386469,0,0,0,0.033
4FGL J0838.9-2502,247.80872,9.873266,1180.9216,-22.13045729,2.3797183,0.16029942,0.03836593,0.45580572,0.9993929,-0.59375894,3.22E-04,0.13340448,-0.76198256,-0.77256393,-0.8867035,0.46340054,0.59138168,PowerLaw,0.11724213,0.6666667,,,,,0,0,0,0.998553319,0.001446681,0.951695033,0.048304967,0.949432175,0.050567825,0.982987631,0.017012369,0,0,0,0
4FGL J0839.1-4613c,264.79526,-2.8853135,4059.2288,-21.08279869,2.3819122,0.2421708,0.12305827,0.99167466,0.5656029,-0.9818033,0.001716292,0.4743877,0.8923747,-0.7355612,-0.70850134,-0.72665316,1.104029243,PowerLaw,0.15063225,0.6666667,3FGL J0838.1-4615,,,,0,0,54,0.996254666,0.003745334,0.954134646,0.045865354,0.972787947,0.027212053,0.84581415,0.15418585,0,0,0,0
4FGL J0843.3+6712,147.8028,35.601807,2254.587,-21.11920322,2.0033178,0.14749809,0.5294945,6.7794976,-0.9999437,0.99997026,0.002471938,0.35606894,-0.14846823,-0.42040744,-0.8435614,-0.98997664,1.662191312,LogParabola,0.12873553,0.6666667,3FGL J0843.4+6713,,,,0,0,0,0.021547668,0.978452332,0.60623325,0.39376675,0.387046906,0.612953094,0.147884979,0.852115021,1,0.445,0.951,1
4FGL J0844.1-4330,263.19238,-0.52896965,1072.6617,-20.72046802,2.7577236,0.24190567,0.35150367,3.160965,0.608795,-0.8201444,0.004950213,0.46888262,-0.66956013,-0.87235355,-0.99951935,-0.95493907,1.657830906,LogParabola,0.17431805,0.6666667,,,,,0,0,2,0.418526911,0.581473089,0.895304478,0.104695522,0.73159306,0.26840694,0.421841026,0.578158974,0.877,0.021,0,0.895
4FGL J0844.2-4554c,265.08932,-1.9984072,2552.953,-21.14921901,2.4365628,0.23971225,0.118443966,1.0605457,0.68084455,0.75082344,0.002464106,0.44998422,-0.6608637,-0.70489115,-0.67754894,-0.9857205,2.026959388,PowerLaw,0.15221073,0.6666667,3FGL J0843.1-4546,,,,0,0,45,0.992794477,0.007205523,0.956725672,0.043274328,0.976532014,0.023467986,0.857789956,0.142210044,0,0,0,0
4FGL J0848.2-4527,265.1785,-1.169178,2650.6501,-20.92931259,2.3948581,0.13588746,0.007707267,0.13311963,-0.70623446,0.9958379,9.57E-04,0.12536943,-0.7315224,-0.6501484,-0.7871591,-0.15890206,2.11964315,PowerLaw,0.05723427,0.6666667,3FGL J0848.2-4524,,,,0,0,4,0.988132892,0.011867108,0.958537607,0.041462393,0.996999179,0.003000821,0.947563282,0.052436718,0,0,0,0
4FGL J0849.5+2710,197.9949,36.754482,1117.3984,-22.72920667,2.4363413,0.25281817,0.12164554,0.92881334,-0.8492415,0.059805706,0.004004001,0.46239948,-0.7535558,-0.683615,-0.9093274,-0.9994857,2.630408493,PowerLaw,0.15424377,0.6666667,,,,,0,0,0,0.99933129,6.69E-04,0.962306171,0.037693829,0.998789044,0.001210956,0.98125009,0.01874991,0,0,0,0
