Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1122.5-1440,272.94193,42.960064,888.2539,-22.32781959939327,2.5577369,0.13497987,-0.0068120533,0.08833528,-0.7362958,-0.6909415,8.579207E-4,0.6666667,-0.7312934,-0.9007747,-0.11865751,-0.3512308,1.9505410110608377,PowerLaw,0.06907368,0.166355,,,,0.0,0.0,0,0.9998115430375724,0.00018845696244033282,0.9679956705078139,0.03200432949218661,0.9997805241409742,0.00021947585902719452,0.9965823997463616,0.003417600253638902,0.0,0.0,0.0,0.0
4FGL J1123.2-5111,289.14804,9.30172,1588.4698,-22.293999554070115,2.3042762,0.29999724,0.3350794,2.1481903,-0.970394,0.9874638,0.004893169,0.6666667,-0.5679031,-0.51547635,-0.8228577,-0.99998647,1.7072410081189606,PowerLaw,0.21185654,0.6195279,,,,0.0,0.0,0,0.9993407714121081,0.000659228587886019,0.9543390275290758,0.045660972470924106,0.9868958678513302,0.013104132148670709,0.9727739012829523,0.02722609871704788,0.0,0.0,0.0,0.0
4FGL J1123.8-4552,287.38257,14.338709,1849.3665,-21.64893914485624,2.210231,0.11065024,0.04177345,0.80883056,-0.98886627,0.9998286,8.472195E-4,0.6666667,-0.7675268,-0.47921646,-0.5243249,-0.8835656,2.1149591945589656,PowerLaw,0.055186767,0.17119214,3FGL J1123.6-4558,,,0.0,0.0,0,0.9983150744449245,0.0016849255550592964,0.9595113371428963,0.04048866285710429,0.9989140000166266,0.0010859999833727433,0.9970987785846338,0.002901221415366063,0.0,0.0,0.0,0.0
4FGL J1125.2+2557,211.51497,70.70778,629.0844,-22.945195804239805,2.7474082,0.26374507,0.4450993,2.923689,0.98231095,-0.6639546,0.04428783,0.6666667,-0.85881096,-0.7163584,-0.9997486,-0.9394302,2.4253024949465583,LogParabola,0.24710698,1.7634705,,agn,SDSS J112553.27+261016.2,0.41,0.0,0,0.9982235890619167,0.0017764109380937138,0.9473217501073473,0.052678249892652726,0.9167705067539167,0.08322949324608446,0.9587856227440491,0.04121437725595154,0.0,0.002,0.0,0.0
4FGL J1126.0-5007,289.20303,10.462621,2725.2852,-21.8164490780578,2.131738,0.33426997,0.97492576,4.5760064,0.8849213,-0.60218,0.003216842,0.6666667,-0.34726498,-0.26293707,-0.9999863,0.23391196,1.7886867033660356,LogParabola,0.20599218,0.58222204,3FGL J1126.8-5001,,,0.0,0.0,0,0.8280737378028452,0.171926262197135,0.7720004497304772,0.22799955026952318,0.7144357798092152,0.2855642201907849,0.7011037663950657,0.29889623360493295,0.0,0.178,0.0,0.001
4FGL J1127.9-6158,293.2994,-0.6798978,1294.2826,-20.28614790803023,2.562029,0.20609406,0.40334263,4.7274966,-0.16993405,-0.42727423,0.0036511552,0.6666667,-0.5919093,-0.807441,-0.954593,-0.99946076,1.5717086250045076,LogParabola,0.15497528,0.39848965,,,,0.0,0.0,256,0.31475516677553006,0.6852448332244794,0.7308376524318051,0.2691623475681959,0.5870429502030672,0.412957049796933,0.46274349034205914,0.5372565096579408,1.0,0.225,0.187,0.735
4FGL J1139.2-6247,294.79016,-1.0660292,2048.6501,-19.639182969856872,2.3057444,0.09753779,0.21344285,5.161024,-0.9971787,0.96752393,0.001271773,0.6666667,-0.5417935,-0.51424193,-0.7789006,-0.9998888,1.7306233733505862,LogParabola,0.06594642,0.21780442,,,,0.0,0.0,0,0.2918564405020773,0.7081435594979084,0.7850259635503257,0.2149740364496754,0.7196468659352745,0.28035313406472523,0.5426977232712752,0.4573022767287248,1.0,0.148,0.002,0.251
4FGL J1146.0-0638,275.43552,52.705055,5578.3037,-22.044410083057926,1.7490185,0.15695475,0.0970064,1.4392067,-0.9997606,0.9625182,5.039695E-4,0.6666667,0.19740054,-0.2433756,-0.42875865,-0.37827337,1.6303066652890574,PowerLaw,0.07640663,0.22549123,3FGL J1146.1-0640,,,0.0,0.0,0,0.9998441592289351,0.00015584077104901793,0.9566617153105842,0.04333828468941731,0.9973788114191773,0.0026211885808223962,0.9990049884560879,0.0009950115439110235,0.0,0.0,0.0,0.0
4FGL J1146.0-6822,296.94165,-6.2601137,2415.671,-22.001599864404177,2.4415772,0.29425582,0.29762194,2.9611902,-0.31604138,0.97030765,0.0068012513,0.6666667,-0.72966677,-0.58911085,-0.90426296,-0.99998933,1.9213007853614987,PowerLaw,0.13908422,1.4193531,,,,0.0,0.0,0,0.9989961380087774,0.0010038619912467745,0.941518470990508,0.05848152900949271,0.932082960776843,0.0679170392231576,0.9456795446737509,0.0543204553262498,0.0,0.004,0.0,0.0
4FGL J1150.1-6324,296.13556,-1.3421634,3260.4578,-21.29678271494785,2.4074697,0.25294098,0.072280414,0.9993415,0.99224216,-0.21498264,0.0017023503,0.6666667,-0.5749873,-0.84683126,-0.4614915,-0.309017,0.561590259284468,PowerLaw,0.08911625,0.1544669,,,,0.0,0.0,24,0.9982438044606561,0.0017561955393707238,0.9443720102002051,0.055627989799795316,0.898047354671225,0.10195264532877611,0.9514699655254119,0.04853003447458864,0.0,0.006,0.0,0.0
4FGL J1150.7-4613,292.10828,15.363338,1708.2302,-22.149358568835797,2.266143,0.15303016,0.05924087,0.8904208,0.99997634,-0.49839398,0.001477766,0.6666667,-0.8022433,-0.3110275,-0.65132433,-0.9995904,1.7392420960495023,PowerLaw,0.0732937,0.2582003,,,,0.0,0.0,0,0.9995979637172924,0.00040203628270580124,0.9589186942438903,0.04108130575610931,0.992671704224759,0.007328295775241416,0.9962125926739013,0.0037874073260983168,0.0,0.0,0.0,0.0
4FGL J1154.5-5952,295.8423,2.219096,872.30774,-21.27192855624516,2.6113317,0.27203065,0.6529084,3.8049605,0.9999965,-0.29098177,0.0017792204,0.6666667,-0.6708416,-0.9434506,-0.6019234,-0.9840582,2.279579836801438,LogParabola,0.35723853,0.26232353,,,,0.0,0.0,1,0.8742279987593522,0.12577200124064714,0.8892171279323531,0.11078287206764725,0.8863769709588072,0.11362302904119284,0.9026434719741173,0.09735652802588277,0.0,0.025,0.0,0.0
4FGL J1155.2-1111,281.51202,49.33286,4675.2183,-22.581417491186244,1.923659,0.42546815,0.20219563,1.42175,0.9914826,0.046355557,0.002779689,0.6666667,-0.6226135,-0.16174954,-0.5989951,-0.5458064,2.21049792035218,PowerLaw,0.23431025,0.8802637,3FGL J1155.3-1112,,,0.0,0.0,0,0.9993139448805609,0.0006860551194258786,0.9576532700490417,0.04234672995095912,0.9928524674067313,0.007147532593268555,0.9917060875501087,0.008293912449891873,0.0,0.0,0.0,0.0
4FGL J1155.6-6245,296.6034,-0.5804386,1954.6328,-20.493823138873076,2.4883687,0.24423786,0.27504802,3.5724502,0.94377154,-0.7544721,0.007894547,0.6666667,-0.51773703,-0.7803136,-0.72132635,-1.0,0.9863887714498617,LogParabola,0.11362927,0.6967506,,,,0.0,0.0,25,0.7710530918889994,0.22894690811100604,0.7973797816461015,0.20262021835389832,0.5240582701827806,0.47594172981721977,0.7727499008082376,0.22725009919176262,0.0,0.131,0.477,0.0
4FGL J1157.7-6327,296.9778,-1.2074835,1272.7655,-20.57174185124585,2.6088247,0.20112537,0.33676472,4.0793304,0.91383183,-0.19001032,0.0041365274,0.6666667,-0.7634737,-0.83806443,-0.90465206,-1.0,2.6764259280102003,LogParabola,0.11090084,0.31612417,,,,0.0,0.0,9,0.3235765027491204,0.6764234972508799,0.910198594142234,0.08980140585776769,0.8507896527170804,0.149210347282919,0.7962434171772304,0.20375658282277123,1.0,0.015,0.0,0.0
4FGL J1158.8-1430,284.2849,46.457333,6672.9697,-22.800660254039414,1.8333291,0.20605226,-0.005709568,0.06841182,0.76723814,-0.33437148,4.6698275E-4,0.6666667,-0.7216422,-0.6770482,-0.07706339,-0.29199302,1.2046907824874626,PowerLaw,0.08316256,0.31104183,,,,0.0,0.0,0,0.9997799750459302,0.00022002495408543748,0.9567548693844092,0.0432451306155931,0.9954443802489648,0.004555619751034919,0.9967801715000253,0.0032198284999736893,0.0,0.0,0.0,0.0
4FGL J1202.9-5717,296.39612,4.9595027,928.28687,-21.634265653910152,2.5699298,0.21854624,0.38975245,3.2567391,-0.25523078,-0.34315872,0.0070545115,0.6666667,-0.689091,-0.7662777,-0.96608865,-0.9832283,2.5342284898321905,LogParabola,0.1653492,0.57310945,,,,0.0,0.0,1,0.9674554987668375,0.03254450123318597,0.9606036684356896,0.03939633156431089,0.9794461833364535,0.020553816663547306,0.9542997499370348,0.045700250062965485,0.0,0.0,0.0,0.0
4FGL J1203.4-6145,297.29086,0.59096277,1441.7498,-20.868101522914788,2.518568,0.26114652,0.40897647,3.676331,0.9968678,-0.76364356,0.006116686,0.6666667,-0.6032614,-0.81527865,-0.99997276,0.56202585,0.3992795588517963,LogParabola,0.17160457,0.60852987,,,,0.0,0.0,9,0.8696385353011914,0.13036146469881132,0.6356550415188823,0.36434495848111814,0.25057458281069744,0.7494254171893034,0.7033678884807857,0.2966321115192155,0.0,0.396,1.0,0.0
4FGL J1203.5-1748,287.09903,43.59164,1496.3236,-22.040392495215823,2.25745,0.2751583,0.28916895,2.2380633,0.5497132,0.0650757,0.0042039384,0.6666667,-0.5719241,-0.49653047,-0.99874365,-0.7419921,1.9972626580527337,PowerLaw,0.18353575,0.55319357,3FGL J1203.9-1745,,,0.0,0.0,0,0.9983426045709802,0.001657395429036088,0.9534166577894364,0.046583342210565086,0.9669139666864413,0.03308603331355909,0.9769231820607681,0.023076817939232216,0.0,0.0,0.0,0.0
4FGL J1203.9-6242,297.51788,-0.33813143,1800.0496,-18.992137910475282,2.4325457,0.06373947,0.32365015,9.138956,-0.42484644,-0.19363849,0.0019224903,0.6666667,-0.583571,-0.7124629,-0.8920857,-0.9999728,0.6050962786325472,LogParabola,0.04730815,0.22113274,3FGL J1203.9-6243,psr,PSR J1203-63,0.12,0.0,0,0.0006322359714532322,0.9993677640285359,0.5469699681383484,0.45303003186165175,0.005782196986154237,0.9942178030138454,0.021965764574170873,0.9780342354258292,1.0,0.531,1.0,1.0
4FGL J1204.3-6111,297.28384,1.1671392,1043.3352,-21.18181494188977,2.5932522,0.3405522,0.5609494,3.7720425,0.94428253,0.2032987,0.0026063933,0.6666667,-0.7927362,-0.857028,-0.7909592,-0.9998596,1.5232181878364193,LogParabola,0.15015996,0.34057167,,,,0.0,0.0,17,0.15382771030856718,0.846172289691448,0.7318589858527859,0.2681410141472146,0.5476377717052238,0.45236222829477707,0.8576269567404464,0.142373043259555,1.0,0.221,0.318,0.0
4FGL J1204.5-5032,295.36453,11.636577,1313.2261,-21.145599035347022,2.3341506,0.18785818,0.65600216,5.4130354,0.99793434,-0.3768578,0.0060141943,0.6666667,-0.30306157,-0.7779418,-0.999139,-0.78678775,2.099093491107306,LogParabola,0.19083914,0.5784981,,,,0.0,0.0,0,0.8370950612067029,0.1629049387932863,0.6256806788114532,0.3743193211885465,0.5133774717571181,0.48662252824288205,0.562820091157217,0.43717990884278274,0.0,0.424,0.469,0.154
4FGL J1205.1-5951,297.1379,2.4983559,3308.3071,-21.627235604617606,2.3004985,0.20141248,0.051593944,0.683184,0.81547916,0.998386,0.0010403221,0.6666667,-0.7639141,-0.6140076,-0.9999997,0.99999654,2.0730461797012456,PowerLaw,0.09363147,0.1211573,,,,0.0,0.0,29,0.9862807510486322,0.013719248951383567,0.9568321847821567,0.043167815217844525,0.9829027393389909,0.01709726066100871,0.9628540231465874,0.03714597685341237,0.0,0.0,0.0,0.0
4FGL J1207.4-1840,288.62915,42.978966,2218.3867,-22.65100002736771,2.1512697,0.31039736,0.26663494,1.8234507,-0.999896,0.9954361,0.0042236694,0.6666667,-0.33224788,-0.79476476,-0.28064078,-1.0,2.428670126137621,PowerLaw,0.20313807,0.6475481,,,,0.0,0.0,0,0.9997821916647427,0.00021780833523691527,0.9604559047493791,0.039544095250622614,0.999199160025914,0.0008008399740863005,0.9879711637485236,0.012028836251477234,0.0,0.0,0.0,0.0
4FGL J1207.4-4536,294.93698,16.575975,1268.9241,-21.228043261614864,2.291163,0.2062069,0.6180087,5.2916265,0.9748388,-0.47252414,0.0057785334,0.6666667,-0.1668583,-0.7033798,-0.9999636,-0.9979531,1.1505246717190085,LogParabola,0.19066454,0.6096185,3FGL J1207.6-4537,,,0.0,0.0,0,0.8477936935385517,0.15220630646143718,0.57726881504958,0.42273118495041934,0.225614162770593,0.7743858372294073,0.5533306237855597,0.44666937621444025,0.0,0.498,1.0,0.181
4FGL J1207.9-6443c,298.308,-2.2492628,1507.9823,-20.721863083554744,2.4784722,0.24067551,0.5262808,4.157727,-0.47473395,-0.5335944,0.006371948,0.6666667,-0.44896707,-0.6499481,-0.9999484,-0.5525651,2.3579322492888064,LogParabola,0.2359018,0.7473005,,,,0.0,0.0,32,0.8918389995243714,0.10816100047560465,0.9314138732700371,0.06858612672996431,0.947355704427316,0.05264429557268322,0.7154827756613562,0.284517224338644,0.0,0.007,0.0,0.0
4FGL J1208.0-6900,299.0436,-6.4596033,1171.3185,-20.914038052703834,2.374659,0.133876,0.34113562,4.9027653,-0.9645882,0.6704165,0.0034423084,0.6666667,-0.49847803,-0.6549186,-0.9999323,-0.990499,1.5772142084290324,LogParabola,0.09920206,0.36018097,3FGL J1208.0-6901,,,0.0,0.0,0,0.28755553967312303,0.7124444603268778,0.7435990781783416,0.25640092182165963,0.7497904177888569,0.2502095822111436,0.3805833423084759,0.6194166576915241,1.0,0.197,0.0,0.98
4FGL J1208.2+1158,267.0914,71.774086,2500.9197,-22.71153671099742,2.1046228,0.29153016,0.15517795,1.1249423,-0.99794334,0.98597986,0.0029053339,0.6666667,-0.73261607,-0.22059675,-0.9489074,0.578552,2.590225655909696,PowerLaw,0.16498432,0.5780948,,agn,SDSS J12086+1159,0.45,0.0,0,0.998225712225712,0.0017742877742761805,0.9609385413429895,0.03906145865701153,0.9990108391819761,0.0009891608180231173,0.9910060542794771,0.008993945720523693,0.0,0.0,0.0,0.0
4FGL J1208.5-5512,296.79413,7.1539826,1481.976,-22.197149560680202,2.3427446,0.32257918,0.3816408,2.3816342,0.9198369,-0.25202924,0.0037074022,0.6666667,-0.7102144,-0.4391902,-0.9617896,-0.997792,1.847208913899765,PowerLaw,0.22299594,0.4707084,,,,0.0,0.0,0,0.9968726356513338,0.0031273643486790185,0.9429955479444903,0.057004452055511766,0.9471854990182808,0.05281450098171946,0.9712422274354877,0.0287577725645124,0.0,0.003,0.0,0.0
4FGL J1209.4-6421c,298.41177,-1.8487557,2359.6448,-21.31854122165772,2.514412,0.30440742,0.17164837,1.8617618,-0.44524023,0.98885673,0.012427876,0.6666667,-0.6212108,-0.844062,-0.83408886,-0.22053199,1.6829775580229525,PowerLaw,0.1389358,1.3142529,,,,0.0,0.0,56,0.9959849388851576,0.00401506111484719,0.9534475280670064,0.046552471932994464,0.9614597495156942,0.038540250484306315,0.9321435804450648,0.06785641955493436,0.0,0.0,0.0,0.0
4FGL J1209.9-5923,297.66248,3.0545275,1070.4412,-21.433404668206936,2.6136036,0.38118967,0.59682024,3.8703482,0.9728598,-0.58536404,0.008890052,0.6666667,-0.68517584,-0.815622,-0.99973196,-0.9080411,2.419010786301345,LogParabola,0.3031762,0.74394196,,,,0.0,0.0,24,0.8338796451953316,0.166120354804681,0.9008609880628085,0.09913901193719249,0.8439025349672628,0.15609746503273664,0.9168866173480992,0.0831133826519007,0.0,0.021,0.0,0.0
4FGL J1210.4-6250,298.26797,-0.33482808,1179.1344,-19.96243595709527,2.5275397,0.2393035,0.8283856,5.9795847,-0.9979404,0.9520825,0.0012454444,0.6666667,-0.40421632,-0.9563868,-0.35774514,-0.99992174,1.5694364761998552,LogParabola,0.17640361,0.22814094,,unk,ERC030 G298.25-00.28,0.98,0.0,16,0.01902587274051764,0.9809741272594921,0.6019673196269197,0.39803268037308037,0.573622973607942,0.42637702639205777,0.46008476669177284,0.539915233308227,1.0,0.475,0.308,0.732
4FGL J1210.4-6100c,297.9862,1.4679011,2887.593,-21.361600587493996,2.406673,0.21465454,0.089226894,1.2589657,-0.99920297,0.9960715,0.0016211289,0.6666667,-0.70597094,-0.7505514,-0.93011177,-0.016383141,2.6304263579638945,PowerLaw,0.08426137,0.13785112,,,,0.0,0.0,41,0.9806475215102414,0.01935247848976559,0.9583173216588399,0.041682678341161364,0.9965189294041574,0.0034810705958423097,0.9698569513570096,0.030143048642991284,0.0,0.0,0.0,0.0
4FGL J1210.7-6005c,297.87177,2.383833,2692.7883,-21.521984291648387,2.4103162,0.25401446,0.18998407,1.8624504,-0.9885431,0.997933,0.008537603,0.6666667,-0.75710404,-0.7330105,-0.73827755,-0.6223321,1.9893258447194826,PowerLaw,0.12178263,1.1460774,,,,0.0,0.0,296,0.9954257000684877,0.004574299931530124,0.9567657443807582,0.043234255619242275,0.9881757574756853,0.0118242425243142,0.9370725850850866,0.06292741491491226,0.0,0.0,0.0,0.0
4FGL J1213.9-4416,295.8925,18.079628,1449.4768,-21.137891481257643,2.3277233,0.11366212,0.18773581,3.1770492,0.70794314,0.6166561,0.0026862598,0.6666667,-0.7383853,-0.57301575,-0.8134332,-0.8600219,1.4603099503219865,LogParabola,0.07652968,0.27885774,3FGL J1213.9-4412,,,0.0,0.0,0,0.7243809989062964,0.27561900109370424,0.8419344879262828,0.15806551207371872,0.7775314838309568,0.22246851616904287,0.90712478118586,0.09287521881414075,0.0,0.065,0.0,0.0
4FGL J1214.5-2318,292.03503,38.777622,2643.1987,-22.082856070038233,2.0816722,0.22845747,0.27307606,2.4515207,0.26776606,0.80442846,0.0029206227,0.6666667,-0.24884045,-0.5304601,-0.65465474,-0.9998955,2.4775495528563036,PowerLaw,0.15448508,0.53114104,3FGL J1214.4-2315,,,0.0,0.0,0,0.9996580897369599,0.0003419102630256587,0.9567275259493975,0.043272474050603804,0.9912644872885418,0.00873551271145965,0.9930470257068993,0.006952974293100665,0.0,0.0,0.0,0.0
4FGL J1214.7-5858,298.2074,3.5635238,1535.8276,-21.427979256658574,2.432666,0.18112423,0.0927392,1.3475976,-0.82445717,0.63269746,0.0031705713,0.6666667,-0.7759851,-0.62391865,-0.99990994,0.9939902,1.7428460708229878,PowerLaw,0.07947213,0.4991797,,,,0.0,0.0,5,0.9721622455109353,0.02783775448907652,0.9580078583279371,0.041992141672064165,0.9924566965437319,0.007543303456268421,0.9648320744416027,0.03516792555839652,0.0,0.0,0.0,0.0
4FGL J1216.2+0537,280.081,66.922195,2048.1982,-22.564571268733285,2.1771283,0.2896607,0.15281013,0.93545145,0.92541254,-0.8768182,0.0026966536,0.6666667,-0.27976766,-0.6782089,-0.5220016,-0.9999607,2.770926637128532,PowerLaw,0.1766985,0.51985437,,agn,SDSS J12168+0541,0.32,0.0,0,0.9998839055711233,0.00011609442885980238,0.961433682068322,0.038566317931679896,0.999066342195586,0.0009336578044131568,0.9952534714296273,0.004746528570372678,0.0,0.0,0.0,0.0
4FGL J1216.2-0600,287.23694,55.79061,708.6907,-21.51060637668802,2.530562,0.09639939,0.061477635,1.0691373,-0.27178743,-0.5766515,0.0020620516,0.6666667,-0.7577856,-0.61747754,-0.89911675,-0.99984187,1.7279717376835058,PowerLaw,0.061566718,0.17980812,3FGL J1216.6-0557,agn,NVSS J121627-055615,0.5,0.0,0,0.9893406713484004,0.010659328651583474,0.9710010939229385,0.02899890607706196,0.9909844996155318,0.009015500384468331,0.9774662516826009,0.02253374831740026,0.0,0.0,0.0,0.0
4FGL J1216.4-1358,290.17413,48.0283,3740.117,-22.539046704618872,2.0309262,0.17051122,-0.028489586,0.3497124,-0.9996031,0.69157135,4.193868E-4,0.6666667,0.8309174,-0.703543,-0.9979914,0.9939299,2.8781218976469694,PowerLaw,0.07149412,0.23147717,,,,0.0,0.0,0,0.9996441646061389,0.00035583539385613703,0.9603610705759348,0.03963892942406564,0.9998471847120307,0.0001528152879691862,0.9850830151312003,0.014916984868800054,0.0,0.0,0.0,0.0
4FGL J1216.8-5955,298.60593,2.655687,1420.5975,-20.612208267730256,2.5442684,0.13728195,0.28084597,4.2745843,-0.44190702,-0.40908897,0.0033788239,0.6666667,-0.74234223,-0.7357924,-0.9995916,-0.9483707,1.4606120174585655,LogParabola,0.10031257,0.30125573,,,,0.0,0.0,1,0.3817295749843765,0.6182704250156332,0.817080705267597,0.18291929473240384,0.7119548459502463,0.2880451540497553,0.7083170443356437,0.29168295566435704,1.0,0.089,0.0,0.0
4FGL J1217.2-2500,293.20374,37.218723,1229.5621,-22.397451893869068,2.3858435,0.47806814,0.63621557,2.9305894,-0.9374072,0.9992571,0.009301736,0.6666667,-0.4836143,-0.6358791,-0.9999997,0.51023626,1.2005964443281767,PowerLaw,0.38910893,0.94914645,,,,0.0,0.0,16,0.9984117228079866,0.0015882771920145968,0.88445105999226,0.11554894000774128,0.9192550093745391,0.0807449906254612,0.9290313603355159,0.070968639664484,0.0,0.031,0.0,0.0
4FGL J1218.6-1049,290.01154,51.22011,422.82535,-22.883160699209085,2.8315759,0.40079072,0.6874057,2.9810805,-0.11472373,-0.35434085,0.020582356,0.6666667,-0.86370003,-1.0,0.99997777,-0.99978685,2.6754160354823133,LogParabola,0.34662396,1.0295497,,,,0.0,0.0,1,0.9991816153498065,0.0008183846502056661,0.9714714045317737,0.028528595468227953,0.9994897446877273,0.0005102553122731593,0.9674804007696338,0.03251959923036676,0.0,0.0,0.0,0.0
4FGL J1220.1-5558,298.5321,6.635302,1514.1364,-21.541062453985113,2.4063241,0.15913746,0.17036566,2.0241768,0.9623713,-0.6512158,0.0025226753,0.6666667,-0.5669231,-0.63653785,-0.94994265,-0.99688804,2.715919963371543,PowerLaw,0.10003076,0.3115872,,,,0.0,0.0,0,0.9889888522764123,0.011011147723577228,0.9579608072258364,0.042039192774164784,0.9902891841943613,0.00971081580563801,0.9840439322458164,0.015956067754184136,0.0,0.0,0.0,0.0
4FGL J1220.1-2458,294.01416,37.35705,5467.7573,-22.223057595409106,1.8821644,0.18156268,0.059543096,0.7859219,-0.39867985,-0.77131516,6.54272E-4,0.6666667,-0.49399775,-0.2788437,-0.5503827,-0.24444628,2.171739452079657,PowerLaw,0.08297049,0.2744364,3FGL J1220.0-2502,,,0.0,0.0,0,0.9998889498720291,0.00011105012795485307,0.9585324692026259,0.04146753079737519,0.9993079257277303,0.0006920742722707388,0.9995231035974769,0.0004768964025224703,0.0,0.0,0.0,0.0
4FGL J1220.5-2745,294.63467,34.60864,776.096,-22.58599418107158,2.6325696,0.19341339,0.076375894,0.7369346,-0.726847,-0.58370614,0.0035087683,0.6666667,-0.9162846,-0.16341645,-0.97296757,-0.99974674,2.636976974601937,PowerLaw,0.117437534,0.31759143,,agn,AT20G J122033-273601,0.33,0.0,0,0.999349073991903,0.0006509260080840994,0.9706879491405502,0.029312050859449646,0.9993792701254333,0.000620729874565843,0.9946485036985429,0.0053514963014564855,0.0,0.0,0.0,0.0
4FGL J1221.4-0634,289.7109,55.517765,1090.6469,-20.80288037291907,2.2259698,0.11352214,0.35048434,4.8670588,-0.49766165,-0.33406818,0.0033788013,0.6666667,-0.42037603,-0.6664941,-0.9141328,-0.4826694,1.7488321665032738,LogParabola,0.097783595,0.3493248,3FGL J1221.5-0632,,,0.0,0.0,0,0.102780179698759,0.8972198203012205,0.7908351156790845,0.20916488432091646,0.8451775933169963,0.1548224066830043,0.35084614252545565,0.6491538574745451,1.0,0.119,0.0,0.994
