Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
4FGL J1225.9+2951,185.42696,83.77291,1431.7927,-20.3024413,2.070834,0.087151185,0.4088674,8.534708,0.97937196,-0.06360005,0.00180641,0.6666667,-0.27492243,-0.4806503,-0.9301342,-0.9301142,2.41360653,LogParabola,0.07027209,0.22242035,3FGL J1225.9+2953,,,,0,0,0,0.005550579,0.994449421,0.47045537,0.52954463,0.075580695,0.924419305,0.099226271,0.900773729,1,0.602,1,1,PSR
4FGL J1226.8-4907,298.80444,13.548377,566.0527,-21.5240369,2.7288082,0.17352101,0.20860724,2.548928,-0.99961096,0.99321496,0.013406844,0.6666667,-0.80079025,-0.90617615,-0.9987971,0.98954636,3.1914413,PowerLaw,0.09818227,0.9013217,,,agn,WISE J122734.49-491202.5,0.38,0,277,0.998862917,0.001137083,0.987428033,0.012571967,0.996548621,0.003451379,0.968968852,0.031031148,0,0,0,0,AGN
4FGL J1228.0-6918,300.85303,-6.535043,2266.5862,-22.2841177,2.3863547,0.25048724,0.08343789,0.82487005,0.99900365,-0.6467144,0.002013033,0.6666667,-0.6671063,-0.66492134,-0.58025014,-0.9237454,1.4910813,PowerLaw,0.11707295,0.17737973,,,,,0,0,0,0.999786939,0.000213,0.970322154,0.029677846,0.989051375,0.010948625,0.984738249,0.015261751,0,0,0,0,AGN
4FGL J1229.5-3048,297.39474,31.826675,1186.9866,-22.5402535,2.4191608,0.33863896,0.21276347,1.1707958,-0.7207786,-0.6765923,0.004648341,0.6666667,-0.40696082,-0.687902,-0.9388036,-0.9998298,1.80780117,PowerLaw,0.22508158,0.56644756,,,,,0,0,0,0.99805719,0.00194281,0.979345537,0.020654463,0.997015865,0.002984135,0.979580021,0.020419979,0,0,0,0,AGN
4FGL J1231.6-5116,299.7743,11.483131,701.86505,-20.6382823,2.5381248,0.10355713,0.6046981,9.340146,0.9982489,-0.18662985,0.003753959,0.6666667,-0.6505256,-0.97652006,-0.9996474,-0.924206,1.92908576,LogParabola,0.1020459,0.25042862,3FGL J1231.6-5113,,,,0,0,0,0.075858979,0.924141021,0.464632409,0.535367591,0.013703434,0.986296566,0.226698999,0.773301001,1,0.656,1,1,PSR
4FGL J1231.6-6511,300.85855,-2.4016714,1026.3673,-20.1583287,2.5036075,0.13532318,0.46407315,5.80846,-0.7045907,-0.061655886,0.002418035,0.6666667,-0.523478,-0.8311722,-0.8724467,-0.9973375,1.70604486,LogParabola,0.12259642,0.2244971,3FGL J1231.7-6513,,,,0,0,0,0.031929655,0.968070345,0.533072374,0.466927626,0.571838788,0.428161212,0.16466661,0.83533339,1,0.525,0.267,1,MIXED
4FGL J1233.0+1333,284.45,75.76355,897.2682,-21.8620663,2.488308,0.15170011,0.17964254,2.0456462,0.99966425,-0.45749846,0.00351565,0.6666667,-0.7466972,-0.69022864,-0.9009809,-0.99977595,2.74637451,PowerLaw,0.10769427,0.312015,3FGL J1232.8+1332,,,,0,0,0,0.99823747,0.00176253,0.98279059,0.01720941,0.985512174,0.014487826,0.990209755,0.009790245,0,0,0,0,AGN
4FGL J1239.7-3455,300.21637,27.883093,663.3181,-22.739051,2.670217,0.16681421,-0.002413887,0,-0.4350482,-0.5056321,0.002115415,0.6666667,-0.97666717,0.33901742,-0.68861246,-0.9976441,2.33914607,PowerLaw,0.093988255,0.16606276,,,,,0,0,0,0.999856001,0.000144,0.989300062,0.010699938,0.999740043,0.00026,0.9974936,0.0025064,0,0,0,0,AGN
4FGL J1243.7+1727,292.09222,80.16694,4963.574,-23.0120652,1.8691648,0.4098205,0.23057482,1.0110282,-0.70670635,-0.9354869,0.002233158,0.6666667,-0.19860128,-0.31670526,-0.34930307,-0.64017123,0.406272465,PowerLaw,0.23041259,0.7978322,,,,,0,0,0,0.999756884,0.000243,0.967444175,0.032555825,0.991920577,0.008079423,0.990740653,0.009259347,0,0,0,0,AGN
4FGL J1244.3-6233,302.11172,0.30641162,2161.01,-20.1892495,2.4725637,0.108040564,0.13693757,2.6435854,-0.45156658,-0.28868708,0.001455529,0.6666667,-0.60201496,-0.70208347,-0.8140287,-0.95580816,1.75332018,PowerLaw,0.06765744,0.2337862,3FGL J1244.2-6227,,,,0,0,4,0.916460063,0.083539937,0.957014878,0.042985122,0.955852216,0.044147784,0.831166782,0.168833218,0,0.001,0,0,AGN
4FGL J1250.8-5424,302.85132,8.465163,2024.5381,-22.1483288,2.2931762,0.1986247,0.088433355,0.8830995,-0.9917596,0.9987546,0.001479123,0.6666667,-0.5755823,-0.5791011,-0.7433926,-0.49184516,2.37160023,PowerLaw,0.10546098,0.29530424,,,,,0,0,4,0.999650243,0.00035,0.972954386,0.027045614,0.998995717,0.001004283,0.995431927,0.004568073,0,0,0,0,AGN
4FGL J1250.9-4943,302.84363,13.151358,2133.4543,-21.3462161,2.109055,0.11624755,0.11387908,2.06577,-0.7295425,0.11917309,0.001260774,0.6666667,-0.6529421,-0.3117364,-0.62978363,-0.99992436,3.04342129,PowerLaw,0.06557788,0.22365393,3FGL J1251.0-4943,3FHL J1250.9-4944,,,0,0,0,0.999874367,0.000126,0.973950032,0.026049968,0.999420857,0.000579,0.99790482,0.00209518,0,0,0,0,AGN
4FGL J1252.7-2520,303.2929,37.521362,604.7594,-22.6043162,2.8229656,0.37829238,0.06538705,0.39515403,0.55098283,0.36640215,0.00543736,0.6666667,-0.7604516,-0.8878532,-0.36662862,-0.9999749,1.81296013,PowerLaw,0.21840082,0.47918877,,,agn,WISE J125207.15-253108.2,0.11,0,0,0.999948785,5.12e-05,0.989299849,0.010700151,0.995316765,0.004683235,0.978673646,0.021326354,0,0,0,0,AGN
4FGL J1254.7-4516,303.53595,17.593111,4025.245,-22.4130141,2.0086071,0.40039435,0.5406611,2.622482,0.3619111,-0.39033628,0.001263671,0.6666667,-0.19026458,-0.2327388,-0.7160736,-0.9999913,1.24063638,PowerLaw,0.3704555,0.39672837,,,,,0,0,4,0.999326858,0.000673,0.932194745,0.067805255,0.943482271,0.056517729,0.988426331,0.011573669,0,0.01,0,0,AGN
4FGL J1256.8+5329,121.12844,63.62399,785.88214,-22.0887764,2.6380432,0.1202756,0.056713138,0.88080144,0.9555018,-0.7048054,0.003610036,0.6666667,-0.7775964,-0.63547224,-0.9999986,0.99995327,1.61234268,PowerLaw,0.06758382,0.30930647,3FGL J1256.7+5328,,agn,CRATES J125637+533417,0.79,0,0,0.999433116,0.000567,0.978149344,0.021850656,0.960746056,0.039253944,0.989474925,0.010525075,0,0,0,0,AGN
4FGL J1257.0-6339,303.55365,-0.7909165,2134.8022,-20.1495957,2.4723258,0.12041649,0.15474743,2.253078,-0.62598944,-0.7393103,0.001794659,0.6666667,-0.4154981,-0.6665956,-0.8103621,-0.9861016,3.87764074,PowerLaw,0.09418266,0.27902237,3FGL J1257.0-6338,,,,0,0,0,0.98580843,0.01419157,0.972604669,0.027395331,0.999446527,0.000553,0.934420173,0.065579827,0,0,0,0,AGN
4FGL J1258.4+6554,121.78852,51.209465,2105.773,-22.9743609,2.1981633,0.27164736,0.021117989,0.08583598,-0.8157048,-0.60319763,0.003281719,0.6666667,-0.9720775,0.7906435,-0.86657107,-0.99967885,2.41503975,PowerLaw,0.12425264,0.80077,,,agn,SDSS J125733.05+655059.9,0.25,0,0,0.999683961,0.000316,0.978901011,0.021098989,0.999700002,0.0003,0.99160026,0.00839974,0,0,0,0,AGN
4FGL J1258.5-3406,304.6154,28.74454,1782.4922,-22.3306149,2.324673,0.37555623,0.1265181,0.7122671,0.8575216,-0.7929759,0.003105104,0.6666667,-0.6027424,-0.4162339,-0.9985854,-0.9906825,2.06051607,PowerLaw,0.21463665,0.53968644,,,,,0,0,0,0.997294273,0.002705727,0.976677996,0.023322004,0.994054741,0.005945259,0.990033857,0.009966143,0,0,0,0,AGN
4FGL J1259.0-8148,303.2183,-18.948784,1007.95874,-21.4462341,2.4661975,0.1782026,0.34655374,3.8534236,-0.062688574,-0.44890076,0.005430436,0.6666667,-0.5906087,-0.79961264,-0.9999996,0.9950965,1.46326394,LogParabola,0.13199814,0.4871054,3FGL J1259.3-8151,,,,0,0,0,0.9724711,0.0275289,0.877697836,0.122302164,0.899624992,0.100375008,0.870462698,0.129537302,0,0.024,0,0,AGN
4FGL J1303.1-4714,304.99557,15.58671,1883.1448,-21.7430654,2.2033582,0.24606971,0.4308354,3.4666219,0.4644742,-0.25044882,0.00500125,0.6666667,-0.64851284,-0.24778782,-0.9043986,-0.9998132,0.696515007,LogParabola,0.18638808,0.6926988,,,,,0,0,0,0.954357881,0.045642119,0.68004916,0.31995084,0.628218828,0.371781172,0.871623983,0.128376017,0,0.246,0.006,0,AGN
4FGL J1304.4+1203,315.02512,74.62675,1517.6537,-21.4974425,2.265371,0.25643146,0.99999857,5.883602,-0.8644449,-0.51590073,0.002354186,0.6666667,-0.04249639,-0.9047974,-0.9999009,-0.9998143,1.26892994,LogParabola,,0.003145452,3FGL J1304.6+1200,,agn,SDSS J13044+1202,0.71,0,2048,0.145765951,0.854234049,0.536927978,0.463072022,0.435360054,0.564639946,0.371515414,0.628484586,1,0.492,0.868,0.988,MIXED
4FGL J1304.6+0539,311.86197,68.308716,1366.4373,-22.5197239,2.297006,0.438595,0.6239412,2.723999,-0.9326846,-0.41592988,0.011057487,0.6666667,-0.16950504,-0.7360869,-0.8306778,-0.99999714,2.61639926,PowerLaw,0.35766286,1.2112504,,,agn,SDSS J13044+0543,0.19,0,0,0.999662016,0.000338,0.978255482,0.021744518,0.997264127,0.002735873,0.970754789,0.029245211,0,0,0,0,AGN
4FGL J1306.3-6043,304.75537,2.0990448,2121.8372,-19.2347059,2.1583707,0.077215865,0.45825052,11.392182,-0.8416153,-0.07019402,0.000815,0.6666667,-0.07934363,-0.46504298,-0.8299787,-0.94652724,2.45546814,LogParabola,0.0570191,0.12777278,3FGL J1306.4-6043,3FHL J1306.3-6042,,,0,0,0,0.006382009,0.993617991,0.348859955,0.651140045,0.065840641,0.934159359,0.161495218,0.838504782,1,0.772,1,1,PSR
4FGL J1306.8-4035,306.08945,22.177368,736.42834,-20.8643674,2.4546723,0.09501405,0.18175018,3.38717,0.9995993,-0.5597667,0.002074185,0.6666667,-0.6273461,-0.6750281,-0.9784655,-0.9997701,1.98403848,LogParabola,0.06517408,0.19183232,3FGL J1306.8-4031,,,,0,0,0,0.661990767,0.338009233,0.928912006,0.071087994,0.859460483,0.140539517,0.87725074,0.12274926,0,0.004,0,0,AGN
4FGL J1308.7+0347,313.75375,66.29058,1943.9227,-22.2490599,2.098715,0.27446473,0.36543095,2.5486305,-0.9989818,0.9994621,0.00384748,0.6666667,-0.0872242,-0.5702696,-0.8575468,-0.08678064,2.41829706,PowerLaw,0.2068892,0.569411,3FGL J1309.0+0347,,,,0,0,0,0.999434624,0.000565,0.973572647,0.026427353,0.996257406,0.003742594,0.976383596,0.023616404,0,0,0,0,AGN
4FGL J1308.9-5730,305.28833,5.2880435,2173.4934,-22.0856974,2.2729964,0.44085246,0.4436395,2.0771344,0.9658206,0.98626304,0.003094877,0.6666667,-0.47999617,-0.5186161,-0.7841387,-0.99830914,2.02860633,PowerLaw,0.32786277,0.48211622,3FGL J1308.7-5738,,sbg,IRAS 13052-5711,0.34,0,0,0.995882399,0.004117601,0.942517478,0.057482522,0.955242511,0.044757489,0.979651626,0.020348374,0,0.002,0,0,AGN
4FGL J1309.1-6223,304.97964,0.40559182,1957.1393,-19.7108749,2.5542655,0.13900873,0.31410617,5.0359225,-0.98154914,0.99918973,0.006177628,0.6666667,-0.6494368,-0.8183197,-0.806012,-0.9999532,0.728753303,LogParabola,0.10079785,0.6405493,2FGL J1309.6-6230c,,,,0,0,18,0.545743859,0.454256141,0.46364408,0.53635592,0.232880376,0.767119624,0.380199012,0.619800988,0,0.621,1,0.964,MIXED
4FGL J1309.3+8035,122.022575,36.51014,1660.7828,-23.0590136,2.3967242,0.16216657,-0.0816654,0.9334985,-0.879279,0.63402945,0.000894,0.6666667,-0.9116503,0.029537186,-0.97397614,-0.93888885,1.40579388,PowerLaw,0.063139424,0.2911588,,,,,0,0,0,0.997840783,0.002159217,0.977305216,0.022694784,0.987936223,0.012063777,0.981949246,0.018050754,0,0,0,0,AGN
4FGL J1312.3-6257,305.30948,-0.1859734,3035.75,-20.3007671,2.4821935,0.16020311,0.1755669,2.4124153,-0.25647745,0.7298911,0.001966747,0.6666667,-0.45562178,-0.6823339,-0.7746558,-0.99994004,2.67478576,PowerLaw,0.10387046,0.3423299,,,,,0,0,18,0.591871883,0.408128117,0.965406576,0.034593424,0.979185224,0.020814776,0.91324635,0.08675365,0,0,0,0,AGN
4FGL J1312.6-6231,305.3724,0.24322052,2304.367,-20.1574115,2.4335387,0.267198,0.4446836,3.5352492,0.9945573,-0.6228777,0.002931295,0.6666667,-0.56114995,-0.5781789,-0.8709567,-0.9254093,0.771296006,LogParabola,0.25274426,0.45692968,3FGL J1311.8-6230,,unk,ERC100 G305.33+00.20,0.9,0,2,0.040185258,0.959814742,0.653789421,0.346210579,0.307299724,0.692700276,0.494922745,0.505077255,1,0.301,0.998,0.512,MIXED
4FGL J1315.9-6243,305.74158,0.013987739,1723.2899,-19.823713,2.589434,0.13663109,0.24036519,4.3217487,0.96958166,-0.4866685,0.002999917,0.6666667,-0.67099065,-0.7763282,-0.9294347,-0.31307155,1.14968974,LogParabola,0.08207021,0.29082417,1FGL J1315.0-6235c,,,,0,0,17,0.08792357,0.91207643,0.551227158,0.448772842,0.261173846,0.738826154,0.455290604,0.544709396,1,0.479,0.999,0.76,MIXED
4FGL J1317.5-0153,316.16776,60.304085,1843.9956,-21.8883872,2.1797993,0.33937114,0.8231695,4.2014704,-0.9989328,0.99989176,0.001074377,0.6666667,-0.09850174,-0.74934906,-0.8786331,-0.99964976,0.58564872,LogParabola,0.36892104,0.26282573,,,agn,CRATES J1317-0159,0.49,0,0,0.900368247,0.099631753,0.574405517,0.425594483,0.527539162,0.472460838,0.813180799,0.186819201,0,0.419,0.396,0,AGN
4FGL J1317.5-6316,305.85916,-0.55519617,1759.602,-19.5700889,2.4735172,0.13543163,0.5204745,6.343912,-0.99998146,0.9999003,0.002039981,0.6666667,-0.39012092,-0.6858994,-0.9403993,-0.615243,1.8966847,LogParabola,0.1341741,0.26599872,3FGL J1317.6-6315,,,,0,0,2,0.000332,0.999667748,0.450147656,0.549852344,0.407476248,0.592523752,0.104836877,0.895163123,1,0.648,0.534,1,PSR
4FGL J1318.1-3937,308.5073,22.950409,764.126,-22.3419783,2.6370473,0.16031063,-0.063094206,0.74987096,-0.8425172,-0.6629742,0.001458115,0.6666667,-0.6289878,-0.739274,-0.9983816,0.9904397,2.89963835,PowerLaw,0.06903191,0.1684687,,,,,0,0,0,0.999734899,0.000265,0.988447673,0.011552327,0.999790767,0.000209,0.997136174,0.002863826,0,0,0,0,AGN
4FGL J1318.3-1148,313.3385,50.517628,2866.4277,-22.5701491,2.046754,0.24888739,0.16611788,1.2968373,-0.24177817,0.93838406,0.001700774,0.6666667,-0.20815837,-0.7022335,-0.5695771,-0.18657643,2.03183947,PowerLaw,0.15332071,0.39515123,,,,,0,0,0,0.99963089,0.000369,0.97479744,0.02520256,0.997564249,0.002435751,0.993692523,0.006307477,0,0,0,0,AGN
4FGL J1318.9-4556,307.92532,16.658659,1293.5354,-22.1638094,2.556369,0.14194453,-0.04561973,0.54492754,0.6853644,-0.7606067,0.000784,0.6666667,-0.8233439,-0.4820153,-0.56449425,-0.9994012,2.01666392,PowerLaw,0.07193185,0.12439895,,,,,0,0,0,0.999741706,0.000258,0.976918142,0.023081858,0.997620999,0.002379001,0.997158472,0.002841528,0,0,0,0,AGN
4FGL J1320.3-6410,306.0755,-1.4774823,1304.9834,-20.7438428,2.6005056,0.2550106,0.56109095,3.7408442,-0.9999998,0.99999446,0.004798825,0.6666667,-0.51198107,-0.7603457,-0.99999434,0.81248534,2.64331343,LogParabola,0.2508362,0.550943,,,,,0,0,8,0.980818539,0.019181461,0.943442477,0.056557523,0.968155906,0.031844094,0.760310759,0.239689241,0,0.001,0,0,AGN
4FGL J1320.5-6256,306.23532,-0.26012644,3559.3237,-20.6702101,2.4454544,0.19526193,0.15074354,1.8072333,-0.24847147,0.4453271,0.002289107,0.6666667,-0.590894,-0.68817884,-0.67402595,-0.90586007,1.54781546,PowerLaw,0.11893008,0.45448917,1FGL J1320.6-6258c,,,,0,0,24,0.968253166,0.031746834,0.958591681,0.041408319,0.951175122,0.048824878,0.888636155,0.111363845,0,0.001,0,0,AGN
4FGL J1325.3-5413,307.93307,8.308979,1059.975,-21.1698987,2.5674207,0.1525922,0.20156789,2.4868796,0.1116413,-0.5508676,0.002863325,0.6666667,-0.66367996,-0.68938005,-0.96356237,-0.99690056,1.81298457,PowerLaw,0.098511726,0.3236173,3FGL J1325.2-5411,,,,0,0,0,0.930726356,0.069273644,0.964999674,0.035000326,0.95574499,0.04425501,0.930692194,0.069307806,0,0,0,0,AGN
4FGL J1326.0+3507,82.31492,79.11867,1774.7523,-23.0970612,2.2373443,0.3301667,0.21618952,1.3279991,-0.98991305,0.99863714,0.004250663,0.6666667,-0.5378661,-0.71986556,-0.6523831,-0.99563426,3.30295499,PowerLaw,0.21106495,0.60606927,,,,,0,0,0,0.999825377,0.000175,0.979721269,0.020278731,0.999244986,0.000755,0.990367787,0.009632213,0,0,0,0,AGN
4FGL J1328.4-6231,307.18915,0.04495845,912.42096,-20.6408629,2.73687,0.23678318,0.39227077,4.094346,0.7709613,0.034322083,0.006774963,0.6666667,-0.85326564,-0.8545313,-0.9975029,-0.806571,0.421777605,LogParabola,0.13907161,0.44346887,,,,,0,0,1,0.693737116,0.306262884,0.451528106,0.548471894,0.089360989,0.910639011,0.696568949,0.303431051,0,0.683,1,0,MIXED
4FGL J1329.9-6108,307.5635,1.3843493,1765.0225,-19.8073707,2.3599324,0.11936935,0.43545073,6.9385443,0.8160689,-0.30854398,0.002129796,0.6666667,-0.28640428,-0.6425627,-0.8914699,-0.9999962,2.11464702,LogParabola,0.08985292,0.29037273,3FGL J1329.8-6109,,,,0,0,0,8.04e-05,0.999919627,0.406657101,0.593342899,0.221537948,0.778462052,0.060131247,0.939868753,1,0.709,1,1,PSR
4FGL J1334.1-4154,311.39127,20.253325,1062.677,-22.0408296,2.5530334,0.11158252,-0.102649875,1.8574386,-0.97354615,0.26307887,0.000969,0.6666667,-0.8344801,-0.6704656,-0.2835218,-0.6653427,1.76743526,PowerLaw,0.03778022,0.14331092,3FGL J1334.3-4152,,,,0,0,0,0.999801888,0.000198,0.981307687,0.018692313,0.998030923,0.001969077,0.991297643,0.008702357,0,0,0,0,AGN
4FGL J1334.6-4435,310.97324,17.602787,1054.4451,-22.0300147,2.5214615,0.20515615,0.12522459,0.75173944,-0.7946215,-0.6993413,0.005981412,0.6666667,-0.55816346,-0.9051636,-0.45989466,-0.1370426,1.58603804,PowerLaw,0.17691076,0.5833808,,,,,0,0,2,0.999950498,4.95e-05,0.981876236,0.018123764,0.998919596,0.001080404,0.988979814,0.011020186,0,0,0,0,AGN
4FGL J1334.8-3856,312.08868,23.158276,354.1681,-22.8397952,3.0030928,0.15875772,-0.091548674,1.020175,0.99989575,-0.870806,0.001771362,0.6666667,-0.70111287,-0.8045343,-0.9892692,-0.999348,0.338318089,PowerLaw,0.061149217,0.19227615,,,agn,CRATES J133519-391146,0.52,0,258,0.999503017,0.000497,0.962843069,0.037156931,0.789138945,0.210861055,0.968654335,0.031345665,0,0,0,0,AGN
4FGL J1335.0-5656,308.88287,5.419637,1848.2324,-20.407592,2.2841454,0.16455561,0.58204424,6.181001,-0.6836603,-0.67030406,0.001789556,0.6666667,-0.20792402,-0.4803568,-0.9554933,-0.9999961,0.964232856,LogParabola,0.13364618,0.24822941,3FGL J1335.1-5655,,,,0,0,0,0.010580104,0.989419896,0.429243048,0.570756952,0.319898987,0.680101013,0.118156612,0.881843388,1,0.68,0.999,1,PSR
4FGL J1335.5-4546,310.92352,16.413776,1330.36,-21.9894509,2.3881404,0.21036614,0.25247788,2.2104917,0.9021276,-0.48796123,0.006516961,0.6666667,-0.65579236,-0.71579844,-0.7970625,-0.9999985,1.88756484,PowerLaw,0.1503687,0.59638405,,,,,0,0,0,0.999234202,0.000766,0.960707052,0.039292948,0.969421576,0.030578424,0.979567624,0.020432376,0,0,0,0,AGN
4FGL J1335.6-4052,311.8878,21.23215,5026.9355,-22.6892392,1.9771796,0.18174669,-0.09458972,0.9715262,0.7278827,-0.74340075,0.000593,0.6666667,-0.44885072,-0.9608897,0.55055994,-0.047466338,2.07248142,PowerLaw,0.07641396,0.45669934,3FGL J1335.2-4056,,,,0,0,0,0.999832891,0.000167,0.973193661,0.026806339,0.999608194,0.000392,0.998207337,0.001792663,0,0,0,0,AGN
4FGL J1336.5-4655,310.88913,15.245246,1318.5276,-22.1166252,2.3825958,0.22327593,0.1792682,1.473859,0.99997574,-0.58152866,0.005461947,0.6666667,-0.78369814,-0.5051879,-0.9986649,0.9632363,2.00484436,PowerLaw,0.14751178,0.603598,,,,,0,0,4,0.997309649,0.002690351,0.973143821,0.026856179,0.989541207,0.010458793,0.979726059,0.020273941,0,0,0,0,AGN
4FGL J1338.8-4509,311.6426,16.904009,3867.322,-22.3848305,2.0951567,0.17131805,-0.015498548,0.20403679,-0.9955497,0.9992718,0.000448,0.6666667,-0.6122534,-0.7476128,-0.45473692,-0.15103993,1.5544905,PowerLaw,0.06652949,0.22614145,,,,,0,0,0,0.999818183,0.000182,0.973210799,0.026789201,0.998798512,0.001201488,0.997109916,0.002890084,0,0,0,0,AGN
4FGL J1343.5-6827,307.70444,-6.070847,932.1381,-21.684352,2.6130333,0.3402168,0.99937904,4.303482,-0.55480486,0.325666,0.001558301,0.6666667,-0.6603996,-0.99711895,-0.7201019,-0.9994431,2.13308734,LogParabola,,0.30306107,,,,,0,0,2050,0.904401445,0.095598555,0.808399386,0.191600614,0.898770849,0.101229151,0.919156786,0.080843214,0,0.061,0,0,AGN
4FGL J1345.9-2612,317.89368,35.0721,1701.5073,-21.1789172,2.2195494,0.20344815,0.978635,6.45602,0.70889896,-0.6124348,0.000897,0.6666667,-0.044493712,-0.7650461,-0.99999964,0.9864724,2.97149247,LogParabola,0.12537748,0.21327588,3FGL J1346.2-2608,,,,0,0,0,0.615895897,0.384104103,0.605393126,0.394606874,0.81005522,0.18994478,0.460420475,0.539579525,0,0.379,0,0.719,MIXED
4FGL J1346.5+5330,105.52034,61.722496,505.54297,-22.5090091,2.7571666,0.12781428,0.11739014,1.5775483,0.17272934,-0.7654738,0.003753331,0.6666667,-0.78571475,-0.6768671,-0.9999478,-0.8963272,1.81120657,PowerLaw,0.08376212,0.23595603,,,agn,1RXS J134545.1+533300,0.35,0,0,0.99898741,0.00101259,0.979460866,0.020539134,0.956850379,0.043149621,0.984562668,0.015437332,0,0,0,0,AGN
4FGL J1347.4+7309,117.39932,43.367226,419.3406,-23.3706279,2.888606,0.19381876,0.008805076,0.09396931,-0.3192311,-0.45025587,0.004239678,0.6666667,-0.89212406,-0.58872944,-0.99991,0.61355895,1.63750539,PowerLaw,0.1093219,0.31613365,,,agn,WISE J134734.73+731813.2,0.65,0,0,0.998360247,0.001639753,0.985267583,0.014732417,0.994715996,0.005284004,0.982808174,0.017191826,0,0,0,0,AGN
4FGL J1348.5-8700,303.73892,-24.231112,323.70096,-22.9727986,2.9781845,0.15163988,-0.14436692,1.6668773,-0.7034544,-0.53641254,0.000615,0.6666667,-0.87981254,-0.9999988,0.999983,-0.99997014,2.60740173,PowerLaw,0.039722342,0.13884655,,,,,0,0,0,0.999875099,0.000125,0.988142398,0.011857602,0.999959401,4.06e-05,0.994526344,0.005473656,0,0,0,0,AGN
4FGL J1349.1-5829,310.42673,3.5403957,1379.5359,-21.4237889,2.5990155,0.21932031,0.14663598,1.5545974,0.8091118,-0.4706802,0.014917524,0.6666667,-0.75105137,-0.80789655,-0.5256962,-0.87019217,1.30675216,PowerLaw,0.12241246,1.3771033,3FGL J1348.5-5833,,,,0,0,0,0.999029707,0.00097,0.96030532,0.03969468,0.961274339,0.038725661,0.975279645,0.024720355,0,0.001,0,0,AGN
4FGL J1350.9-2757,318.63535,33.097652,1595.0227,-22.3147048,2.3974118,0.33304307,0.36464235,2.3189526,-0.9990252,0.9997521,0.006895144,0.6666667,-0.55030936,-0.5440344,-0.99717575,-0.9929426,1.61641359,PowerLaw,0.24190222,0.83710843,3FGL J1351.1-2743,,unk,ERC545 G318.47+33.25,0.11,0,256,0.998428629,0.001571371,0.960549813,0.039450187,0.967074586,0.032925414,0.964662257,0.035337743,0,0.001,0,0,AGN
4FGL J1351.6-6142,310.0007,0.34008345,1632.9615,-19.1834446,2.5427737,0.08053879,0.25555864,6.9056535,0.99181956,-0.36673465,0.001823472,0.6666667,-0.67306715,-0.7661178,-0.9074051,-0.9999999,2.15026508,LogParabola,0.054189615,0.19415595,,,,,0,0,2,0.001671395,0.998328605,0.402356083,0.597643917,0.127881424,0.872118576,0.209665392,0.790334608,1,0.72,1,1,PSR
4FGL J1356.0-6747,308.9998,-5.691724,645.61615,-21.9632827,2.7680283,0.34505942,0.91604066,4.0223083,0.35252583,-0.49860442,0.026150754,0.6666667,-0.79734325,-0.904129,-0.9999726,-0.93051815,1.76519718,LogParabola,0.4305488,1.6906577,,,,,0,0,1,0.997467757,0.002532243,0.788892958,0.211107042,0.693394967,0.306605033,0.870693512,0.129306488,0,0.066,0,0,AGN
4FGL J1356.6+0234,338.15842,60.907547,1233.695,-21.6895993,2.3537242,0.26559913,0.55257344,3.7337847,-0.5991105,-0.59860426,0.007685176,0.6666667,-0.36462912,-0.73410344,-0.99917364,-0.8061513,2.60902472,LogParabola,0.24871415,0.77386236,,,,,0,0,0,0.97837809,0.02162191,0.967774024,0.032225976,0.985408182,0.014591818,0.948959699,0.051040301,0,0.001,0,0,AGN
4FGL J1357.3-6123,310.73535,0.47756577,1433.922,-19.9104961,2.6199186,0.2009769,0.50026673,5.371835,0.8550228,-0.3983037,0.008211198,0.6666667,-0.48671728,-0.8574642,-0.9375467,-0.9968789,2.06391181,LogParabola,0.18699048,0.73337305,,,,,0,0,25,0.318327998,0.681672002,0.503276465,0.496723535,0.356307908,0.643692092,0.344140372,0.655859628,1,0.565,0.993,0.993,MIXED
